ra,dec,koi_prad,koi_depth,koi_period,koi_teq,koi_steff,koi_slogg,koi_srad,koi_smass,mission
353.7202859,-7.3941695,3.504,,2.988541,,5761.0,4.364,1.023,0.877,k2
172.3353708,-1.4551364,1.77,,24.64638,,3835.0,4.66,0.6,0.62,k2
137.3018782,25.0710794,,27.3793,0.660085,,4401.0,4.1475,1.16067,0.69,k2
130.082542,18.6929046,2.01,0.1123,5.75052,,,,0.576,,k2
178.3296746,6.4123178,2.23,0.099,17.96753,487.0,4320.0,,0.66,0.71,k2
291.5953596,-22.2477071,7.67,,19.895202,744.0,5742.0,4.26,1.28,1.11,k2
198.2697369,-10.1126111,2.6,0.1052,31.4782,,,,0.7556,,k2
131.7746924,24.9394118,8.5,0.9578,6.924808,,5300.0,4.55,0.795,,k2
281.5128962,-24.3741791,28.0,0.135,2.74324,,,,4.88,,k2
17.1746887,4.7252207,9.8,0.899,57.8396,,,,0.729,,k2
15.8813788,6.3687756,6.13,0.1602,57.8415,,,,1.495,,k2
239.9970933,-20.4091199,1.66,0.101,16.563155,,3669.0,,0.48,,k2
94.4496805,25.6025195,61.4,38.7,2.4343734,,5568.0,,0.9,,k2
185.0315429,-8.9757427,2.71257333,0.097,4.01392,1003.0,5003.0,4.544,0.797,0.809,k2
239.9418766,-20.9699236,15.7,0.3298,2.320937,,,,1.157,,k2
269.8798333,-27.6074722,,,4700.0,,,,,0.584,k2
207.2061241,-17.6098985,2.29,0.0828,5.21378,,,,0.749,,k2
170.6976906,5.0951726,0.879,0.0616,1.3951513,,3390.0,,0.32,,k2
337.3577853,-8.2666588,1.59,0.0849,0.4348359,,3714.0,,0.5,,k2
331.2771441,-14.1218019,1.44,0.0267,4.50717,,,,0.823,,k2
137.3794986,16.3558324,1.593,,4.521953,,5789.0,4.386,0.907,0.731,k2
15.9106192,9.1544624,62.0,1.5,46.47688,,,,2.394,,k2
175.206752,6.1348146,1.1,,4.16959,,,,,0.802,k2
201.6551525,-8.3176353,11.937585,0.891,3.9516205,1339.0,5838.0,4.5,1.134,1.26,k2
15.3707811,10.3665191,2.94,0.0419,3.91764,,,,1.35,,k2
283.6596688,-19.2399189,28.8,0.08276,0.4951253,,,,1.87,,k2
59.3662764,13.4936805,102.0,,1.31559,,6721.0,3.87,2.3,,k2
334.3290959,-8.8300916,35.0,0.3731,1.982116,,,,2.05,,k2
130.4102091,17.6399744,1.92,,21.1701963,431.0,4057.0,4.7,0.58,0.62,k2
135.0194934,13.2737056,10.0,,20.358748,,,,0.53,,k2
351.6064952,-6.0279068,2.45,,13.1225,750.0,5532.0,4.52,0.947,0.958,k2
187.2947047,-6.8342028,1.21,0.02587,2.69828,914.0,4715.0,4.66,0.65,0.71,k2
99.184275,21.651567,26.0,,1.57753,,7747.0,4.08,1.93,,k2
335.7596816,-10.4886817,3.07,0.21,7.0658874,,4059.0,,0.61,,k2
132.8847309,17.319892,15.6,,1.106182,,,,0.84,,k2
200.1193283,-8.4644381,4.309,,6.430383,,5735.0,4.314,1.054,0.839,k2
169.5971097,-2.9913978,1.05,0.0662,0.21219899,,3468.0,,0.37,,k2
137.132549,18.528433,,0.4477,19.63975,,6730.0,3.963,2.183,,k2
186.5344168,-9.8902432,19.29,0.199,16.77217,1173.0,4898.0,,3.88053,,k2
130.4485798,19.3474745,1.44284081,,5.781853,,5739.0,4.11,1.383982,,k2
18.8306493,3.8385118,1.5147,,4.7535,,5986.0,4.222,1.27,0.982,k2
55.8093566,16.6344396,2.41,,6.4215,,5652.0,4.481,0.93,0.95,k2
246.86899,-22.7910827,2.09,0.585,2.784496,,,,0.256,,k2
133.8081054,18.9497263,2.68,,11.2510285,888.0,5650.0,4.49,0.91,0.93,k2
330.2420155,-11.1796342,7.7,0.87,2.59824,,,,0.788,,k2
240.5178856,-20.8452602,2.571,,1.94297,,3197.0,4.846,0.436,0.486,k2
59.9013782,15.5587994,1.244,,2.74697,,3910.0,4.863,0.424,0.484,k2
198.9124602,-12.8270262,2.87,0.0726,21.6768,,,,1.003,,k2
173.6002346,-0.3345702,1.12422498,,4.441258,,5450.0,4.54,0.833852,,k2
210.6376171,-10.0236852,1.2,,0.578657,,5765.0,4.4,0.93,,k2
242.3657824,-23.5545059,10.31,0.3938,50.73641,,,,1.349,,k2
293.6160533,-23.0529537,21.9,0.3574,14.94889,,,,1.69,,k2
134.4441404,21.4532748,2.76,,30.951524,338.0,4035.0,4.69,0.59,0.62,k2
284.985355,-22.2934206,16.14096,,3.31392,1780.0,6030.0,4.07,1.78,1.3,k2
291.9220368,-22.8406872,2.31529508,,19.679411,,5679.0,4.49,1.002168,,k2
179.7058532,-3.3894613,2.2,0.316,28.1696,,,,0.374,,k2
59.3662764,13.4936805,38.3,3.733,1.3155918,,,,1.69,,k2
350.1831527,-0.0590058,3.034,,11.416439,,3668.0,4.826,0.451,0.496,k2
131.5960511,24.7569414,,5.8108,0.723102,,5897.77,4.31518,1.19162,1.07,k2
8.6971419,4.6577408,5.84432297,,12.092199,,5333.0,4.2,0.990979,,k2
201.6551525,-8.3176353,11.81,0.7628,3.9516283,,,,1.13,,k2
338.94255,-14.027727,2.69,0.115,20.698453,,4775.0,,0.73,,k2
169.483654,5.988289,1.0,,3.96151,,,,,0.611,k2
130.0093645,16.3723455,17.16037834,,8.658168,,5319.0,4.55,0.818973,,k2
352.0516724,-7.6037856,1.66,,2.50387,1425.0,5612.0,4.2,1.2,0.987,k2
21.1061587,1.7049101,1.33162691,0.0222,0.669561,1873.0,5117.0,4.543,0.818,0.851,k2
174.011661,-2.5209338,3.13,0.03342,5.65621,,,,1.617,,k2
62.5328988,19.4111732,110.0,0.1125,1.436756,,,,10.91,,k2
58.3331051,21.9516663,29.0,1.5889,1.1829266,,,,1.51,,k2
129.2119475,22.7410958,,0.0676,2.226,,5013.0,4.57482,0.778333,0.83,k2
13.4241418,10.0448468,3.57,0.1009,40.938,,,,1.083,,k2
290.3330112,-18.3290391,42.6,3.789,1.549318,,,,1.67,,k2
334.3645089,-12.1874776,,0.074,6.67010938,,4555.0,4.60942,0.695645,0.718,k2
203.5467021,-13.5769705,1.79540442,,7.387066,,4396.0,4.73,0.588892,0.610472,k2
289.5273235,-16.3430978,,3.671,3.137611,,3579.0,4.8253,0.452762,0.5,k2
290.2705419,-19.6908744,1.25,,2.49412,,4356.47,,0.744261,0.69563,k2
137.5123668,20.5937973,,2.5872,3.888853,,3693.0,4.5728,0.696024,0.660661,k2
209.40894,-13.9427014,28.2,0.804,24.482,,,,2.763,,k2
12.8452963,8.8675474,1.43839723,,6.66767,,5753.0,4.23,1.189232,1.021545,k2
198.9124602,-12.8270262,,0.0605,21.677,,5751.0,4.47855,0.968677,1.03,k2
129.2823699,20.3992512,2.32120418,,14.133427,,5098.0,4.7,0.747608,,k2
132.0098683,16.9017663,2.53,,7.727283,666.0,4740.0,4.62,0.71,0.76,k2
205.901248,-11.2236222,14.4,,8.853025,,,,0.87,,k2
202.5628516,-15.004401,,,6.16596,,5882.0,,1.3,,k2
253.1042177,-23.5694775,44.0,0.2836,1.330023,,,,2.4,,k2
104.266253,18.62682,,2.5067,6.905053,,,,,,k2
332.3407712,-13.4288624,3.71,0.0219,5.6228,,,,2.378,,k2
332.5354772,-14.4845211,1.64,0.062,10.3631,,,,0.613,,k2
211.663174,-9.5265636,6.99,0.0954,8.25178,,,,2.161,,k2
137.2848381,23.5200298,,16.9142,30.921004,,6680.0,4.099,1.761,,k2
248.448636,-19.1778194,10.7,4.33,16.63237,,3648.0,,0.47,,k2
169.4490102,3.8665038,3.2,,5.340888,854.0,4916.0,,0.718,0.79,k2
132.6211743,17.5423852,,0.118,14.45182127,,5363.56,4.5812,0.817851,0.93,k2
128.401884,19.3201861,3.26,0.0585,,,,,1.294,,k2
169.5971097,-2.9913978,0.519,0.0725,0.2122013,,,,0.188,,k2
244.1720262,-25.9805673,82.0,,0.841202,,6237.0,3.85,2.31,,k2
338.844896,-7.469895,2.62624197,,18.286069,,6022.0,4.26,1.238022,1.173509,k2
202.1678472,-11.399279,2.49,0.0704,13.52583,,,,0.927,,k2
288.3913859,-16.3098775,12.4,0.0717,2.08807,,,,4.44,,k2
130.2596625,14.6902225,1.15,,10.616384,809.0,5788.0,4.48,0.94,0.96,k2
130.836782,11.24812,94.8,,4.166738,,,,2.0,,k2
129.3625717,18.9766197,1.92,0.705,10.13446,,,,0.226,,k2
335.3081368,-12.5569819,1.66608079,,14.316941,,5569.0,4.61,0.868889,0.934356,k2
130.0558953,19.7787519,,0.02,9.9147,,4638.0,4.53373,0.768432,0.736,k2
185.1880932,2.2823788,1.22,,3.80464,,,,,1.073,k2
130.8728991,19.0321833,,40.8803,9.516793,,,,,,k2
332.3407712,-13.4288624,2.68657205,,5.628466,,5250.0,3.95,1.717458,0.891587,k2
157.9356855,0.9372782,,,14.6982,,4285.0,4.581,0.703,0.686,k2
129.1405227,14.4618826,1.4,0.0265,16.996,,,,0.816,,k2
346.0424212,-7.9825154,3.302,,20.676056,,4572.0,4.617,0.765,0.881,k2
132.5235618,23.1924709,1.8,,2.872042,1173.0,5484.0,4.5,0.92,0.98,k2
128.0987614,10.6772004,86.0,3.8361,14.448987,,,,1.739,,k2
334.3645089,-12.1874776,2.18,0.0831,6.6717686,,4500.0,,0.69,,k2
339.5115221,-10.2051939,,0.561,6.57986525,,5874.0,4.01131,1.68281,1.06,k2
130.4102091,17.6399744,,0.06,21.1595,,3811.0,4.65371,0.597044,0.585671,k2
100.8480137,27.2521823,,,2.7908235,,6566.0,4.24,1.428,1.296,k2
340.959712,-16.4624626,23.4,0.3338,17.7259,,,,1.752,,k2
123.6562874,20.17911,10.44,2.421,32.5795,,,,0.633,,k2
169.0418328,1.9866832,2.47,0.0834,39.863566,,5133.0,,0.78,,k2
175.206752,6.1348146,1.41,0.0447,4.16888,,,,0.628,,k2
187.6314027,-1.1609171,3.0,0.049,19.0921,831.0,6351.0,4.29,1.31,1.21,k2
130.7070546,25.1910877,,20.5206,1.160308,,4331.0,4.37613,0.883616,0.677,k2
203.5467021,-13.5769705,,0.077,7.38795716,,4259.0,4.61109,0.668695,0.666,k2
186.8729195,-6.7218474,1.164,,0.584249,1960.0,5185.0,4.56,0.793,0.837,k2
208.0779538,-17.2255152,,0.0213,6.669,,5048.0,4.48154,0.871771,0.84,k2
12.1360299,0.1718046,23.8,0.3648,13.26931,,,,1.127,,k2
131.3004022,18.6097799,2.214,,10.90364,,3929.0,4.669,0.59,0.593,k2
15.3501157,5.0380381,1.81,0.0249,3.78177,,,,1.095,,k2
208.7531273,-11.0799874,,0.04,14.07277587,,,,,,k2
204.641935,-16.9101076,,0.2836,34.144,,5690.0,3.98668,1.68987,1.01,k2
185.306183,-10.2820915,0.89,0.01,0.50565,2271.0,5835.0,4.48,0.99,1.06,k2
129.6366594,19.7737202,,0.1,1.9741,,3578.0,4.73521,0.502513,0.500534,k2
202.3934779,-7.3739779,2.56,,8.357881,848.0,5667.0,4.5,0.93,1.0,k2
58.2691796,17.9069486,1.49090097,,5.329439,,5428.0,4.63,0.86416,0.938545,k2
335.3081368,-12.5569819,1.8,0.0364,14.317001,,5449.0,,0.86,,k2
132.5155053,18.2002339,,0.2779,2.61299,,3520.0,4.798,0.458,,k2
136.0364522,15.4349422,,10.6429,0.698333,,4081.0,4.59923,0.664517,0.64,k2
248.6633692,-22.9708723,,0.01,1.957,,3913.0,,45.3731,,k2
10.7426517,1.7426959,19.5,,15.960128,,,,0.87,,k2
171.2596557,0.7613692,2.12,0.0735,20.2073,,,,0.7624,,k2
13.4321524,7.9952914,2.82,,4.169836,1057.0,5523.0,4.47,0.94,0.95,k2
289.066707,-17.9107147,9.5,,28.382206,,,,0.93,,k2
133.1348743,16.809082,,6.8508,3.576744,,5896.1,4.23348,1.30914,1.07,k2
131.2665588,13.5497322,1.38,,1.543069,1203.0,4877.0,4.59,0.77,0.85,k2
236.8409339,-17.6108162,5.738,,1.696716,,5289.0,3.864,1.992,1.056,k2
123.6562874,20.17911,,3.8336,32.576,,4217.0,4.57431,0.694468,0.66,k2
54.9158205,13.0953289,2.57,0.179,2.9237,,,,0.573,,k2
333.6063167,-10.6527924,22.4,2.371,24.38752,,,,1.43,,k2
185.1880932,2.2823788,2.19,0.016,8.52695,1140.0,5960.0,4.09,1.61,1.16,k2
243.4509662,-24.7870527,1.39,,4.4434,949.0,5352.0,4.53,0.809,0.84,k2
95.1830838,24.9042603,19.0,3.82,3.0459383,,5529.0,,0.89,,k2
332.4138478,-11.4286687,2.07,,6.53044,,5312.0,4.576,0.726,0.741,k2
163.0590829,1.1547858,2.028,,15.695142,,4270.0,4.719,0.625,0.743,k2
59.464829,18.4649505,1.27572042,,0.684553,,4441.0,4.65,0.646851,0.678307,k2
169.3034598,-1.8778254,1.91,,5.73594,565.0,3930.0,4.71,0.57,0.61,k2
168.5427766,4.9881156,,3.413,27.27048734,,5990.87,3.66162,2.564,1.1,k2
131.3058198,17.6420751,,9.2689,1.549381,,3570.0,4.70154,0.541211,0.537281,k2
203.6214411,-15.0365158,1.51234354,,5.1763,,5503.0,4.61,0.862285,0.927528,k2
290.2705419,-19.6908744,1.06180894,,2.494161,,4528.0,4.62,0.64361,0.675067,k2
293.5607117,-23.1312775,3.39,0.1252,22.7768,,,,0.92,,k2
176.9920988,1.5102769,15.1,2.738,8.63795,,,,0.438,,k2
55.2296156,20.7360891,2.1162048,,14.155185,,6063.0,4.38,1.213565,1.210525,k2
57.0671234,20.4594885,1.08,,1.095979,,3677.0,4.70687,0.535057,0.531616,k2
173.0528796,-3.370321,1.57,0.0678,0.905655,,,,0.576,,k2
18.1618438,2.5217995,3.43,0.0783,23.6088,,,,1.203,,k2
208.154586,-6.7693945,18.1,1.396,1.017977,,,,0.638,,k2
129.3625717,18.9766197,1.76,0.5276,10.134231,,,,0.226,,k2
156.6226981,4.7640203,1.92,0.071,8.205,635.0,4141.0,4.677,0.602,0.63,k2
189.0015173,-2.6696217,2.1,,7.95478,,3978.0,4.645,0.649,0.672,k2
353.9543517,0.4447043,2.469,0.0889,9.1004157,753.2,5048.0,4.582,0.758,0.8,k2
352.7139342,-11.0773564,3.66,,6.339069,,5367.0,4.456,0.897,0.842,k2
205.1596569,-11.1172332,3.16,0.1697,2.060368,,,,0.727,,k2
249.0251664,-19.7445289,,0.041,4.98049071,,5234.0,4.27715,1.13733,0.893,k2
174.9602543,0.603596,,0.667,7.91952314,,5322.0,4.5528,0.840476,0.92,k2
353.4175668,-7.6120272,1.2327,,5.3301,,4116.0,4.656,0.7,0.808,k2
172.3353708,-1.4551364,2.11286662,0.132102,10.05460031054,470.17,3920.0,4.6932,0.550856,,k2
249.0251664,-19.7445289,2.39347065,,4.981838,,5774.0,4.37,0.978267,,k2
12.6140752,5.8712567,1.539,,2.380867,,4844.0,4.64,0.761,0.927,k2
173.1919022,2.2446794,2.44,,8.28246,1026.0,5672.0,,1.117,0.965,k2
126.3726821,23.2974061,2.58,0.1829,7.18662,,,,0.584,,k2
200.3561232,-15.3772776,,0.0568,26.147,,5442.0,4.59709,0.811187,0.949,k2
177.2343917,2.8075643,25.1,10.6,27.770388,,4598.0,,0.71,,k2
205.4445125,-10.8625468,,0.0469,23.226,,6055.0,4.53582,0.94987,1.13,k2
125.4202985,13.4975122,3.40690334,,8.26679,,5475.0,4.51,0.908831,0.964948,k2
242.6099732,-19.6641652,,0.55,1.8361,,,,,,k2
189.0015173,-2.6696217,1.99,0.11,3.67626,715.0,4097.0,4.65,0.63,0.65,k2
227.9168555,-17.6842698,1.677,,20.978959,,5335.0,4.559,0.784,0.813,k2
355.6304152,-9.7135814,2.04,,20.851337,,5782.0,4.273,1.084,0.802,k2
133.7094899,11.8482712,1.33,,6.131243,801.0,5106.0,4.58,0.78,0.84,k2
199.0996546,-14.4447454,1.38,,9.032178,518.0,4385.0,4.78,0.49,0.54,k2
58.2262717,18.4901888,1.0668,,5.7408,,5342.0,4.704,0.76,1.067,k2
167.0937488,-1.065855,4.12,,28.6777,,5715.0,3.817,2.13,1.05,k2
60.4636158,16.4328519,1.09,,4.86406,,3407.0,4.92702,0.298809,0.27526,k2
180.5408896,-3.5809053,2.20753881,,12.421078,,5419.0,4.57,0.829915,0.8857,k2
21.1061587,1.7049101,1.44,0.0278,0.669573,,,,0.839,,k2
205.4445125,-10.8625468,2.32,,23.228555,658.0,6004.0,4.45,0.98,0.99,k2
188.3864277,-10.1462141,,,,,,,,,k2
53.2390995,22.1158827,2.166,,20.600656,,5969.0,4.386,1.059,0.994,k2
130.7988719,13.0094226,3.23,0.1093,9.84413,,,,0.9395,,k2
169.4490102,3.8665038,2.82,0.121,5.3408934,,4886.0,,0.74,,k2
207.2061241,-17.6098985,,0.0709,5.213,,5008.0,4.57756,0.776343,0.831,k2
288.3879939,-15.8926085,70.0,1.908,1.4095126,,,,1.82,,k2
95.1830838,24.9042603,29.0,,3.04622,,5529.0,4.5,0.89,,k2
337.5136198,-13.6101475,1.45,0.0553,0.35490972,,3893.0,,0.57,,k2
199.5780236,-9.6918696,,0.0781,13.843,,5500.0,3.61358,2.5315,0.96,k2
250.7570798,-18.8713241,2.08,0.853,28.8077,,,,0.215,,k2
204.298679,-14.1806008,2.13,0.0236,0.531684,,,,1.29,,k2
137.1774989,13.7237933,,0.285,9.81881482,,3463.0,4.81652,0.411081,0.403933,k2
340.959712,-16.4624626,6.63,0.299,17.725837,,5971.0,,1.11,,k2
136.5741931,19.4020565,6.8,0.1777,19.491965,,6320.0,4.219,1.485,,k2
206.5823122,-11.5563527,1.52,,4.162817,939.0,5222.0,4.57,0.81,0.9,k2
175.6541539,5.8942286,2.14,,33.5107,,5683.0,4.5,0.896,,k2
131.3583524,19.698401,2.27,,5.83977,489.0,3580.0,,0.473,0.471,k2
206.8461979,-6.1393369,1.7575203,0.07443595,,481.29,4759.0,4.70975,0.641805,,k2
126.8968265,11.6674131,2.6978423,,13.77503443917,,6142.84,4.1014,1.46908,,k2
337.6178427,-7.972456,1.22,0.03,1.58316,,,,0.669,,k2
170.9969231,7.1649482,12.2,,2790.0,,5100.0,,0.93,,k2
336.0111971,-3.9544253,21.6,,17.81188,,5554.0,4.494,0.93,,k2
243.4509662,-24.7870527,2.64,0.1027,6.42959,,,,0.792,,k2
249.0251664,-19.7445289,2.39,0.05902,4.9815,,,,0.92,,k2
188.3864277,-10.1462141,,,5.721488,,4430.0,4.5,0.66,0.69,k2
172.3353708,-1.4551364,1.69,,24.64638,,,,0.561,,k2
186.320783,-2.1286035,5.1,0.28,37.20364,498.0,5476.0,4.58278,0.829429,0.96,k2
331.2771441,-14.1218019,1.35,0.0174,0.9116567,,5648.0,,0.94,,k2
233.0616398,-16.6228989,1.433,,0.801864,,3594.0,4.834,0.393,0.384,k2
137.0946357,14.4005896,,9.2013,1.359386,,5723.55,4.23049,1.28259,1.02,k2
199.9766096,-17.1811426,47.8,,17.788652,,,,0.76,,k2
8.7401487,4.3807215,3.0,,29.8454,564.0,5261.0,,0.88,0.837,k2
282.008765,-18.3795798,1.85861238,,1.865979,,5231.0,4.68,0.825125,,k2
174.9602543,0.603596,,,11.9066,,5250.0,4.5,0.881,0.918,k2
188.3864277,-10.1462141,10.626132,,5.7214742,,4430.0,4.5,0.66,0.69,k2
136.3614923,21.6685886,1.9149,0.1101,3.3557219,688.0,3807.0,4.68,0.56,,k2
129.6894456,23.6852651,3.0,0.0362,15.613426,,6460.0,4.264,1.438,,k2
18.1618438,2.5217995,3.0,,23.610939,,,,1.09,,k2
288.0267612,-21.0075789,1.075,,7.9389334,,4473.0,4.653,0.675,0.754,k2
126.3726821,23.2974061,2.41,,7.187257,640.0,4599.0,4.65,0.63,0.66,k2
174.3144865,0.782986,3.44,0.177,36.762337,,4932.0,,0.75,,k2
169.4827046,2.6190363,2.3,,0.381073,,3879.0,4.7,0.58,,k2
125.007177,14.0194586,2.3,,22.620344,,5482.0,4.6,0.87,,k2
334.6227504,-9.6120084,0.82,,24.1669,,3497.0,5.048,0.232,0.217,k2
140.3390845,14.3678691,,,921.2,,5959.0,,1.22,1.18,k2
172.3353708,-1.4551364,,,44.55646,,3896.0,4.734,0.561,0.601,k2
201.6629627,-16.0949766,,0.63,2.55234671,,,,,,k2
128.0670932,11.6307099,,2.698,3.11491262,,4952.0,4.60227,0.74956,0.82,k2
18.1618438,2.5217995,3.11864589,,23.607902,,6057.0,4.38,1.115157,,k2
205.4445125,-10.8625468,,0.069,23.24110566,,6055.0,4.53582,0.94987,1.13,k2
291.673532,-21.5401303,14.87,,2.78592,,3528.0,4.76307,0.470811,0.46848,k2
125.007177,14.0194586,3.45,0.0901,10.79274,,,,0.984,,k2
13.27676,6.1002238,2.18,0.0849,7.30383,,,,0.715,,k2
176.0758509,1.3759629,,,,,4419.0,,0.52,,k2
181.2386829,-6.8052985,2.55,0.09,26.8199,507.0,5262.0,4.54,0.75,0.71,k2
243.4509662,-24.7870527,2.59,,14.0919,,5512.0,4.512,0.87,0.9,k2
245.4405531,-23.548273,,,1.25784887,,5280.0,4.6,0.78,0.91,k2
135.0194934,13.2737056,,3.3123,20.359,,3728.0,4.70337,0.539092,0.535338,k2
126.0138439,17.0989436,,0.008,3.57804902,,6024.0,4.08194,1.59182,1.116,k2
52.9355857,22.4598921,0.9835,,7.1149,,5534.0,4.411,0.953,0.845,k2
234.5423454,-17.0637715,6.05,,28.888589,,6117.0,4.212,1.319,1.03,k2
172.3353708,-1.4551364,2.25,,10.054626,513.0,3835.0,,0.6,0.62,k2
332.6644652,-9.889599,1.62,0.0365,3.5990666,,5107.0,,0.78,,k2
204.8157607,-10.9070038,,0.149,3.02164122,,5975.0,4.43218,1.05594,1.1,k2
160.3249517,12.1911149,2.53,,13.115365,,3748.0,4.695,0.552,0.552,k2
134.7188514,21.0747961,1.9,,5.7459982,440.6,3395.0,4.84,0.3026,0.2952,k2
172.3353708,-1.4551364,1.72,,24.6454,,3896.0,,0.561,0.601,k2
206.6522408,-11.8049588,3.03,0.0681,7.80692,,,,1.103,,k2
336.5761233,-18.011665,2.36509493,0.0206,9.978541,1220.0,6310.0,4.122,1.499,1.084,k2
245.4405531,-23.548273,11.88154,,1.25785,,5280.0,4.6,0.78,0.91,k2
14.7017474,8.402543,3.16,0.0645,8.78627,,,,1.184,,k2
207.6554928,-6.8040714,,,1.33711716,,4645.0,4.601,0.713,0.74,k2
335.882977,-13.9795329,2.17,0.158,4.23119,,,,0.516,,k2
336.5761233,-18.011665,2.8191657,,9.977481,,5908.0,3.88,1.829853,1.016265,k2
71.7944376,23.6992627,24.603,,20.379434,,4993.0,3.279,4.259,1.249,k2
73.272889,24.916703,2.4551,,7.624,,5998.0,4.241,1.29,1.053,k2
332.6644652,-9.889599,1.58797235,,3.59905,,5459.0,4.59,0.826124,,k2
169.7935178,-0.2844389,2.86,0.147,10.3516,,,,0.712,,k2
14.5527365,3.5290844,2.5,0.0601,4.69942,,,,0.605,,k2
18.2999964,7.0130302,2.74,0.0661,7.47331,,,,1.012,,k2
8.7401487,4.3807215,1.8,,0.959628,,,,0.88,,k2
128.8572472,12.075397,0.67,0.0453,2.178008,,,,0.299,,k2
242.8978737,-28.9346559,21.2,3.57,28.707623,,5838.0,,1.03,,k2
20.7789809,0.8890076,1.67462172,0.0309,4.19097,1122.0,5500.0,4.503,0.872,0.881,k2
249.0251664,-19.7445289,2.3,,4.98205,,5594.0,4.382,1.01,,k2
8.7401487,4.3807215,2.3,,29.875221,,5438.0,4.6,0.83,,k2
205.4445125,-10.8625468,1.39,0.0187,15.2841,,,,0.9757,,k2
339.9024279,-16.1298606,2.19,0.0648,14.353347,,5162.0,,0.79,,k2
74.6928607,17.2690562,1.579,,0.673862,,5236.0,4.488,0.92,0.954,k2
67.4128615,22.8825674,3.7275,0.1909,17.3070631,658.0,4230.6,4.48,0.77,,k2
129.6821253,15.6806039,2.16538589,,50.819331,,5410.0,4.58,0.837459,,k2
288.0267612,-21.0075789,1.53157981,,26.804998,,4661.0,4.66,0.645652,,k2
125.9864854,22.663226,2.26,,26.201446,450.0,4801.0,4.6,0.7,0.71,k2
125.9864854,22.663226,2.36213049,,26.197022,,4789.0,4.71,0.692258,,k2
130.8783479,24.4229559,2.6,0.0858,12.550896,,5220.0,4.545,0.828,,k2
132.7075876,21.7890367,,0.124,10.366,,3675.0,4.7031,0.539401,0.535622,k2
132.7193327,25.0380824,1.736,,5.776475,,5937.0,4.275,1.149,0.908,k2
207.2061241,-17.6098985,1.83,0.0535,2.28896,,,,0.749,,k2
199.0996546,-14.4447454,2.75,0.1028,9.0333,,,,0.825,,k2
204.0355092,-14.0092516,2.81,0.0748,19.9901,,,,1.006,,k2
204.0355092,-14.0092516,,0.0542,19.991,,5799.0,4.47496,0.977396,1.04,k2
207.3497402,-12.2849182,2.558,,13.86368,571.0,4868.0,4.53,0.71,0.7,k2
207.3497402,-12.2849182,2.55,0.1361,13.8636,,,,0.686,,k2
206.6522408,-11.8049588,2.54,,7.806164,934.0,5769.0,4.4,1.05,1.02,k2
204.8157607,-10.9070038,45.9,,3.021795,,,,1.09,,k2
285.4760265,-26.9630173,1.03801946,,5.059033,,4455.0,4.68,0.623766,,k2
129.3896679,16.5220648,2.52633631,,12.282343,,5985.0,4.14,1.410373,,k2
127.9373409,19.0745863,3.36,,29.740451,606.0,5532.0,4.3,1.13,0.93,k2
202.6052254,-8.130244,,0.4633,2.268,,5789.0,3.78943,2.15197,1.04,k2
188.3864277,-10.1462141,,,5.72148926,,4430.0,4.5,0.66,0.69,k2
124.3609294,17.0241557,,0.0282,3.85,,4504.0,4.69363,0.626953,0.708,k2
16.4625203,11.7537171,2.1,,15.386796,,,,0.96,,k2
58.7967878,23.7567524,2.51267885,,5.172191,,5015.0,4.63,0.768067,0.824345,k2
170.1031027,1.2858679,1.32,,2.399964,,4402.71,,0.619575,0.701968,k2
79.9516586,21.2591617,2.417,,3.572326,,5387.0,4.435,0.966,0.937,k2
188.3864277,-10.1462141,,,1088.0,,4425.0,4.633,0.67,0.683,k2
174.9602543,0.603596,7.0,,7.9222,779.0,5322.0,4.51,0.82,0.88,k2
352.0865075,-5.7778541,,0.05,0.877,,,,,,k2
331.5266563,-10.7115362,2.49,,5.06965,,5958.0,4.035,1.71,1.16,k2
207.6554928,-6.8040714,11.5,,1.337116,,,,0.66,,k2
207.6554928,-6.8040714,,,1.3371164,,,,,,k2
200.5835238,-7.4965081,1.18,0.0376,3.4914,,,,0.572,,k2
283.6464363,-28.1888472,3.39689521,,13.61358,,4863.0,4.38,0.780921,,k2
288.0267612,-21.0075789,1.48,0.0522,26.8054,,,,0.616,,k2
20.4998403,0.7509701,1.191,,4.194766,,3623.0,4.874,0.348,0.33,k2
9.8474615,4.7177967,2.34,0.1344,10.7946,,,,0.618,,k2
174.9602543,0.603596,8.2,,7.91952,,5748.0,4.43,1.01,0.99,k2
351.7717763,-1.2853435,1.577,,1.2089819,1175.0,4305.0,,0.602,0.606,k2
207.2061241,-17.6098985,1.48,,2.289363,1149.0,5171.0,4.55,0.8,0.83,k2
126.8968265,11.6674131,2.17,0.02092,13.773,,,,1.469,,k2
355.702386,-9.5887124,4.662,,3.312792,,5558.0,4.368,0.966,0.789,k2
207.3497402,-12.2849182,2.52419159,,13.86391,,4877.0,4.51,0.692198,0.724359,k2
64.5802782,13.8777944,1.6119,,23.9683,,5296.0,4.455,1.129,1.325,k2
354.6499065,-7.4788816,1.85,,15.398723,,5726.0,4.314,1.058,0.841,k2
169.4490102,3.8665038,,0.163,5.34107237,,4772.39,4.56911,0.75412,0.769,k2
283.5497366,-24.3209467,18.4,,23.510811,,,,0.97,,k2
205.2371043,-11.0093342,3.95,,14.786889,739.0,5817.0,4.46,0.98,1.01,k2
